"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SFM00068263","PRETORIA IRENE, SF","2020-09-24","67","81","52"
"SFM00068263","PRETORIA IRENE, SF","2020-09-25","72","85","57"
"SFM00068263","PRETORIA IRENE, SF","2020-09-26","69","85","59"
"SFM00068263","PRETORIA IRENE, SF","2020-09-27","65","80","46"
"SFM00068263","PRETORIA IRENE, SF","2020-09-28","64","80","48"
"SFM00068263","PRETORIA IRENE, SF","2020-09-29","63","80","43"
"SFM00068263","PRETORIA IRENE, SF","2020-09-30","63","79","51"
"SFM00068263","PRETORIA IRENE, SF","2020-10-01","65","79","57"
"SFM00068263","PRETORIA IRENE, SF","2020-10-02","61","79","57"
"SFM00068263","PRETORIA IRENE, SF","2020-10-03","62","69","56"
"SFM00068263","PRETORIA IRENE, SF","2020-10-04","68","84","55"
"SFM00068263","PRETORIA IRENE, SF","2020-10-05","65","84","57"
"SFM00068263","PRETORIA IRENE, SF","2020-10-06","61","80","57"
"SFM00068263","PRETORIA IRENE, SF","2020-10-07","61","68","56"
"SFM00068263","PRETORIA IRENE, SF","2020-10-08","62","74","51"
"SFM00068263","PRETORIA IRENE, SF","2020-10-09","67","79","56"
"SFM00068263","PRETORIA IRENE, SF","2020-10-10","71","84","60"
"SFM00068263","PRETORIA IRENE, SF","2020-10-11","56","84","53"
"SFM00068263","PRETORIA IRENE, SF","2020-10-12","57","68","51"
"SFM00068263","PRETORIA IRENE, SF","2020-10-13","63","74","54"
"SFM00068263","PRETORIA IRENE, SF","2020-10-14","67","81","53"
"SFM00068263","PRETORIA IRENE, SF","2020-10-15","68","82","53"
"SFM00068263","PRETORIA IRENE, SF","2020-10-16","74","92","58"
"SFM00068263","PRETORIA IRENE, SF","2020-10-17","74","92","59"
"SFM00068263","PRETORIA IRENE, SF","2020-10-18","78","92","64"
"SFM00068263","PRETORIA IRENE, SF","2020-10-19","80","93","65"
"SFM00068263","PRETORIA IRENE, SF","2020-10-20","78","93","65"
"SFM00068263","PRETORIA IRENE, SF","2020-10-21","69","93","60"
"SFM00068263","PRETORIA IRENE, SF","2020-10-22","69","84","54"
"SFM00068263","PRETORIA IRENE, SF","2020-10-23","75","90","58"
"SFM00068263","PRETORIA IRENE, SF","2020-10-24","77","96","63"
"SFM00068263","PRETORIA IRENE, SF","2020-10-26","73","85","62"
"SFM00068263","PRETORIA IRENE, SF","2020-10-27","71","85","60"
"SFM00068263","PRETORIA IRENE, SF","2020-10-28","75","88","62"
"SFM00068263","PRETORIA IRENE, SF","2020-10-29","73","88","61"
"SFM00068263","PRETORIA IRENE, SF","2020-10-30","75","88","62"
"SFM00068263","PRETORIA IRENE, SF","2020-10-31","71","88","58"
"SFM00068263","PRETORIA IRENE, SF","2020-11-01","58","69","48"
"SFM00068263","PRETORIA IRENE, SF","2020-11-02","64","75","48"
"SFM00068263","PRETORIA IRENE, SF","2020-11-03","65","75","57"
"SFM00068263","PRETORIA IRENE, SF","2020-11-04","66","80","60"
"SFM00068263","PRETORIA IRENE, SF","2020-11-05","62","80","56"
"SFM00068263","PRETORIA IRENE, SF","2020-11-06","69","81","55"
"SFM00068263","PRETORIA IRENE, SF","2020-11-07","74","87","57"
"SFM00068263","PRETORIA IRENE, SF","2020-11-08","78","93","64"
"SFM00068263","PRETORIA IRENE, SF","2020-11-09","73","93","63"
"SFM00068263","PRETORIA IRENE, SF","2020-11-10","63","83","60"
"SFM00068263","PRETORIA IRENE, SF","2020-11-11","65","78","57"
"SFM00068263","PRETORIA IRENE, SF","2020-11-12","63","78","59"
"SFM00068263","PRETORIA IRENE, SF","2020-11-13","67","80","57"
"SFM00068263","PRETORIA IRENE, SF","2020-11-14","71","82","58"
"SFM00068263","PRETORIA IRENE, SF","2020-11-15","73","85","57"
"SFM00068263","PRETORIA IRENE, SF","2020-11-16","74","86","61"
"SFM00068263","PRETORIA IRENE, SF","2020-11-17","71","86","63"
"SFM00068263","PRETORIA IRENE, SF","2020-11-18","75","87","60"
"SFM00068263","PRETORIA IRENE, SF","2020-11-19","75","90","61"
"SFM00068263","PRETORIA IRENE, SF","2020-11-20","67","90","57"
"SFM00068263","PRETORIA IRENE, SF","2020-11-21","61","81","57"
"SFM00068263","PRETORIA IRENE, SF","2020-11-22","65","74","61"
"SFM00068263","PRETORIA IRENE, SF","2020-11-23","69","81","59"
"SFM00068263","PRETORIA IRENE, SF","2020-11-24","74","85","63"
"SFM00068263","PRETORIA IRENE, SF","2020-11-25","74","85","61"
"SFM00068263","PRETORIA IRENE, SF","2020-11-26","71","85","62"
"SFM00068263","PRETORIA IRENE, SF","2020-11-27","70","85","56"
"SFM00068263","PRETORIA IRENE, SF","2020-11-28","64","85","56"
"SFM00068263","PRETORIA IRENE, SF","2020-11-29","69","81","61"
"SFM00068263","PRETORIA IRENE, SF","2020-11-30","69","81","63"
"SFM00068263","PRETORIA IRENE, SF","2020-12-01","71","83","59"
"SFM00068263","PRETORIA IRENE, SF","2020-12-02","69","84","57"
"SFM00068263","PRETORIA IRENE, SF","2020-12-03","65","84","59"
"SFM00068263","PRETORIA IRENE, SF","2020-12-04","68","78","59"
"SFM00068263","PRETORIA IRENE, SF","2020-12-05","62","78","58"
"SFM00068263","PRETORIA IRENE, SF","2020-12-06","66","78","57"
"SFM00068263","PRETORIA IRENE, SF","2020-12-07","67","79","59"
"SFM00068263","PRETORIA IRENE, SF","2020-12-08","66","79","60"
"SFM00068263","PRETORIA IRENE, SF","2020-12-09","70","80","60"
"SFM00068263","PRETORIA IRENE, SF","2020-12-10","74","86","63"
"SFM00068263","PRETORIA IRENE, SF","2020-12-11","76","86","67"
"SFM00068263","PRETORIA IRENE, SF","2020-12-12","72","86","60"
"SFM00068263","PRETORIA IRENE, SF","2020-12-13","70","85","60"
"SFM00068263","PRETORIA IRENE, SF","2020-12-14","65","81","63"
"SFM00068263","PRETORIA IRENE, SF","2020-12-15","68","78","62"
"SFM00068263","PRETORIA IRENE, SF","2020-12-16","69","79","60"
"SFM00068263","PRETORIA IRENE, SF","2020-12-17","66","79","61"
"SFM00068263","PRETORIA IRENE, SF","2020-12-18","64","76","62"
"SFM00068263","PRETORIA IRENE, SF","2020-12-19","69","81","58"
"SFM00068263","PRETORIA IRENE, SF","2020-12-20","72","85","61"
"SFM00068263","PRETORIA IRENE, SF","2020-12-21","73","85","62"
"SFM00068263","PRETORIA IRENE, SF","2020-12-22","72","83","64"
"SFM00068263","PRETORIA IRENE, SF","2020-12-23","72","81","67"
"SFM00068263","PRETORIA IRENE, SF","2020-12-24","74","87","64"
"SFM00068263","PRETORIA IRENE, SF","2020-12-25","71","87","65"
"SFM00068263","PRETORIA IRENE, SF","2020-12-26","72","84","63"
"SFM00068263","PRETORIA IRENE, SF","2020-12-27","75","87","65"
"SFM00068263","PRETORIA IRENE, SF","2020-12-28","76","89","66"
"SFM00068263","PRETORIA IRENE, SF","2020-12-29","76","89","66"
"SFM00068263","PRETORIA IRENE, SF","2020-12-30","78","89","65"
"SFM00068263","PRETORIA IRENE, SF","2020-12-31","76","89","66"
"SF000798110","DOHNE, SF","2020-07-01","60","75","40"
"SF000798110","DOHNE, SF","2020-07-02","60","77","46"
"SF000798110","DOHNE, SF","2020-07-03","51","77","41"
"SF000798110","DOHNE, SF","2020-07-04","58","74","41"
"SF000798110","DOHNE, SF","2020-07-05","59","75","42"
"SF000798110","DOHNE, SF","2020-07-06","59","76","38"
"SF000798110","DOHNE, SF","2020-07-07","54","76","41"
"SF000798110","DOHNE, SF","2020-07-08","52","64","39"
"SF000798110","DOHNE, SF","2020-07-09","66","74","52"
"SF000798110","DOHNE, SF","2020-07-10","67","77","56"
"SF000798110","DOHNE, SF","2020-07-11","49","77","38"
"SF000798110","DOHNE, SF","2020-07-12","49","61","34"
"SF000798110","DOHNE, SF","2020-07-13","58","70","45"
"SF000798110","DOHNE, SF","2020-07-14","43","70","38"
"SF000798110","DOHNE, SF","2020-07-15","46","59","34"
"SF000798110","DOHNE, SF","2020-07-16","51","70","36"
"SF000798110","DOHNE, SF","2020-07-17","60","78","44"
"SF000798110","DOHNE, SF","2020-07-18","65","78","52"
"SF000798110","DOHNE, SF","2020-07-19","56","77","44"
"SF000798110","DOHNE, SF","2020-07-20","62","76","47"
"SF000798110","DOHNE, SF","2020-07-21","61","76","49"
"SF000798110","DOHNE, SF","2020-07-22","61","77","49"
"SF000798110","DOHNE, SF","2020-07-23","62","77","51"
"SF000798110","DOHNE, SF","2020-07-24","62","76","51"
"SF000798110","DOHNE, SF","2020-07-25","64","75","51"
"SF000798110","DOHNE, SF","2020-07-26","56","74","45"
"SF000798110","DOHNE, SF","2020-07-27","47","68","39"
"SF000798110","DOHNE, SF","2020-07-28","55","73","41"
"SF000798110","DOHNE, SF","2020-07-29","52","73","40"
"SF000798110","DOHNE, SF","2020-07-30","51","67","42"
"SF000798110","DOHNE, SF","2020-07-31","57","72","40"
"SF000798110","DOHNE, SF","2020-08-01","59","78","48"
"SF000798110","DOHNE, SF","2020-08-02","65","81","48"
"SF000798110","DOHNE, SF","2020-08-03","65","81","50"
"SF000798110","DOHNE, SF","2020-08-04","53","81","44"
"SF000798110","DOHNE, SF","2020-08-05","45","66","43"
"SF000798110","DOHNE, SF","2020-08-06","43","49","41"
"SF000798110","DOHNE, SF","2020-08-07","48","61","39"
"SF000798110","DOHNE, SF","2020-08-08","58","75","38"
"SF000798110","DOHNE, SF","2020-08-09","61","75","50"
"SF000798110","DOHNE, SF","2020-08-10","52","70","41"
"SF000798110","DOHNE, SF","2020-08-11","56","75","37"
"SF000798110","DOHNE, SF","2020-08-12","52","75","38"
"SF000798110","DOHNE, SF","2020-08-17","57","66","30"
"SF000798110","DOHNE, SF","2020-08-18","45","66","39"
"SF000798110","DOHNE, SF","2020-08-19","44","54","37"
"SF000798110","DOHNE, SF","2020-08-20","52","66","36"
"SF000798110","DOHNE, SF","2020-08-21","51","66","40"
"SF000798110","DOHNE, SF","2020-08-22","65","80","43"
"SF000798110","DOHNE, SF","2020-08-23","64","83","50"
"SF000798110","DOHNE, SF","2020-08-24","55","83","46"
"SF000798110","DOHNE, SF","2020-08-25","62","82","49"
"SF000798110","DOHNE, SF","2020-08-26","51",,"45"
"SF000798110","DOHNE, SF","2020-08-27","56","77","45"
"SF000798110","DOHNE, SF","2020-08-28","54","77","44"
"SF000798110","DOHNE, SF","2020-08-29","51","73","39"
"SF000798110","DOHNE, SF","2020-08-30","43","63","34"
"SF000798110","DOHNE, SF","2020-08-31","47","63","32"
"SF000798110","DOHNE, SF","2020-09-01","52","59","41"
"SF000798110","DOHNE, SF","2020-09-02","61","78","49"
"SF000798110","DOHNE, SF","2020-09-03","59","78","49"
"SF000798110","DOHNE, SF","2020-09-04","71","88","49"
"SF000798110","DOHNE, SF","2020-09-05","60","88","50"
"SF000798110","DOHNE, SF","2020-09-06","51","70","49"
"SF000798110","DOHNE, SF","2020-09-07","55","67","49"
"SF000798110","DOHNE, SF","2020-09-10","54",,"52"
"SF000798110","DOHNE, SF","2020-09-11","58","71","51"
"SF000798110","DOHNE, SF","2020-09-12","74","91","56"
"SF000798110","DOHNE, SF","2020-09-13","69","91","49"
"SF000798110","DOHNE, SF","2020-09-14","52",,"41"
"SF000798110","DOHNE, SF","2020-09-15","52","67","44"
"SF000798110","DOHNE, SF","2020-09-16","56","73","45"
"SF000798110","DOHNE, SF","2020-09-17","54","73","44"
"SF000798110","DOHNE, SF","2020-09-18","64","82","46"
"SF000798110","DOHNE, SF","2020-09-19","57","82","46"
"SF000798110","DOHNE, SF","2020-09-20","61","81","48"
"SF000798110","DOHNE, SF","2020-09-21","51","81","43"
"SF000798110","DOHNE, SF","2020-09-22","57","78","39"
"SF000798110","DOHNE, SF","2020-09-23","67","84","49"
"SF000798110","DOHNE, SF","2020-09-24","77","93","62"
"SF000798110","DOHNE, SF","2020-09-25","69","93","52"
"SF000798110","DOHNE, SF","2020-09-26","51",,"41"
"SF000798110","DOHNE, SF","2020-09-27","47","64","39"
"SF000798110","DOHNE, SF","2020-09-28","51","65","38"
"SF000798110","DOHNE, SF","2020-09-29","52","66","43"
"SF000798110","DOHNE, SF","2020-09-30","56","78","41"
"SF000798110","DOHNE, SF","2020-10-01","49","78","45"
"SF000798110","DOHNE, SF","2020-10-02","49","55","45"
"SF000798110","DOHNE, SF","2020-10-03","53","60","50"
"SF000798110","DOHNE, SF","2020-10-04","58","71","53"
"SF000798110","DOHNE, SF","2020-10-05","67","84","54"
"SF000798110","DOHNE, SF","2020-10-06","61","84","55"
"SF000798110","DOHNE, SF","2020-10-07","67","83","50"
"SF000798110","DOHNE, SF","2020-10-08","69","90","58"
"SF000798110","DOHNE, SF","2020-10-09","55",,"50"
"SF000798110","DOHNE, SF","2020-10-10","48","60","41"
"SF000798110","DOHNE, SF","2020-10-11","46","57","40"
"SF000798110","DOHNE, SF","2020-10-12","55","75","42"
"SF000798110","DOHNE, SF","2020-10-13","60","75","45"
"SF000798110","DOHNE, SF","2020-10-14","56","73","41"
"SF000798110","DOHNE, SF","2020-10-15","71","91","50"
"SF000798110","DOHNE, SF","2020-10-16","60",,"47"
"SF000798110","DOHNE, SF","2020-10-17","71","89","54"
"SF000798110","DOHNE, SF","2020-10-18","62","89","50"
"SF000798110","DOHNE, SF","2020-10-19","61","81","49"
"SF000798110","DOHNE, SF","2020-10-20","57","81","45"
"SF000798110","DOHNE, SF","2020-10-21","60","78","40"
"SF000798110","DOHNE, SF","2020-10-22","72","90","52"
"SF000798110","DOHNE, SF","2020-10-23","83","100","68"
"SF000798110","DOHNE, SF","2020-10-24","74","100","59"
"SF000798110","DOHNE, SF","2020-10-25","61","86","56"
"SF000798110","DOHNE, SF","2020-10-26","58","71","54"
"SF000798110","DOHNE, SF","2020-10-27","70","96","57"
"SF000798110","DOHNE, SF","2020-10-28","75","96","58"
"SF000798110","DOHNE, SF","2020-10-29","65",,"57"
"SF000798110","DOHNE, SF","2020-10-30","50","78","46"
"SF000798110","DOHNE, SF","2020-10-31","52","56","49"
"SF000798110","DOHNE, SF","2020-11-01","55","60","51"
"SF000798110","DOHNE, SF","2020-11-02","62","76","54"
"SF000798110","DOHNE, SF","2020-11-03","69","86","54"
"SF000798110","DOHNE, SF","2020-11-04","64","86","58"
"SF000798110","DOHNE, SF","2020-11-05","65","80","60"
"SF000798110","DOHNE, SF","2020-11-06","63","81","53"
"SF000798110","DOHNE, SF","2020-11-07","64","81","53"
"SF000798110","DOHNE, SF","2020-11-08","64","78","55"
"SF000798110","DOHNE, SF","2020-11-09","52","78","47"
"SF000798110","DOHNE, SF","2020-11-10","50","56","45"
"SF000798110","DOHNE, SF","2020-11-11","54","63","49"
"SF000798110","DOHNE, SF","2020-11-12","63","77","50"
"SF000798110","DOHNE, SF","2020-11-13","74","96","56"
"SF000798110","DOHNE, SF","2020-11-14","74","96","54"
"SF000798110","DOHNE, SF","2020-11-15","57",,"54"
"SF000798110","DOHNE, SF","2020-11-16","61","67","57"
"SF000798110","DOHNE, SF","2020-11-17","65","77","60"
"SF000798110","DOHNE, SF","2020-11-18","62","77","55"
"SF000798110","DOHNE, SF","2020-11-19","55","74","51"
"SF000798110","DOHNE, SF","2020-11-20","57","70","46"
"SF000798110","DOHNE, SF","2020-11-21","73","87","56"
"SF000798110","DOHNE, SF","2020-11-22","62","87","56"
"SF000798110","DOHNE, SF","2020-11-23","62","75","56"
"SF000798110","DOHNE, SF","2020-11-24","58","75","54"
"SF000798110","DOHNE, SF","2020-11-25","55","67","51"
"SF000798110","DOHNE, SF","2020-11-26","58","71","52"
"SF000798110","DOHNE, SF","2020-11-27","55","71","49"
"SF000798110","DOHNE, SF","2020-11-28","62","77","52"
"SF000798110","DOHNE, SF","2020-11-29","60","77","50"
"SF000798110","DOHNE, SF","2020-11-30","66","84","54"
"SF000798110","DOHNE, SF","2020-12-01","61","84","51"
"SF000798110","DOHNE, SF","2020-12-02","54","76","47"
"SF000798110","DOHNE, SF","2020-12-07","69","75","60"
"SF000798110","DOHNE, SF","2020-12-08","74","84","65"
"SF000798110","DOHNE, SF","2020-12-09","65","84","58"
"SF000798110","DOHNE, SF","2020-12-10","64","79","58"
"SF000798110","DOHNE, SF","2020-12-11","65","77","56"
"SF000798110","DOHNE, SF","2020-12-12","59","77","54"
"SF000798110","DOHNE, SF","2020-12-13","62","72","54"
"SF000798110","DOHNE, SF","2020-12-14","70","84","60"
"SF000798110","DOHNE, SF","2020-12-15","60","84","55"
"SF000798110","DOHNE, SF","2020-12-16","63","77","51"
"SF000798110","DOHNE, SF","2020-12-17","65","77","57"
"SF000798110","DOHNE, SF","2020-12-18","62","74","60"
"SF000798110","DOHNE, SF","2020-12-19","72","85","62"
"SF000798110","DOHNE, SF","2020-12-20","68","85","63"
"SF000798110","DOHNE, SF","2020-12-21","68","79","64"
"SF000798110","DOHNE, SF","2020-12-22","64","79","60"
"SF000798110","DOHNE, SF","2020-12-23","66","79","58"
"SF000798110","DOHNE, SF","2020-12-24","60","79","54"
"SF000798110","DOHNE, SF","2020-12-25","66","82","54"
"SF000798110","DOHNE, SF","2020-12-26","71","83","57"
"SF000798110","DOHNE, SF","2020-12-27","68","83","59"
"SF000798110","DOHNE, SF","2020-12-28","63","77","56"
"SF000798110","DOHNE, SF","2020-12-29","74","97","60"
"SF000798110","DOHNE, SF","2020-12-30","62",,"59"
"SF000798110","DOHNE, SF","2020-12-31","62","70","57"
"SF003724960","VRYHEID, SF","2020-07-01","52","71","38"
"SF003724960","VRYHEID, SF","2020-07-02","55","75","37"
"SF003724960","VRYHEID, SF","2020-07-03","54","75","38"
"SF003724960","VRYHEID, SF","2020-07-04","58","77","46"
"SF003724960","VRYHEID, SF","2020-07-05","55","80","36"
"SF003724960","VRYHEID, SF","2020-07-06","56","80","36"
"SF003724960","VRYHEID, SF","2020-07-07","64","82","51"
"SF003724960","VRYHEID, SF","2020-07-08","53","82","46"
"SF003724960","VRYHEID, SF","2020-07-09","60","72","46"
"SF003724960","VRYHEID, SF","2020-07-10","65","75","53"
"SF003724960","VRYHEID, SF","2020-07-11","55","75","40"
"SF003724960","VRYHEID, SF","2020-07-12","48","67","34"
"SF003724960","VRYHEID, SF","2020-07-13","58","72","35"
"SF003724960","VRYHEID, SF","2020-07-14","55","72","41"
"SF003724960","VRYHEID, SF","2020-07-15","43","64","31"
"SF003724960","VRYHEID, SF","2020-07-16","44","67","27"
"SF003724960","VRYHEID, SF","2020-07-17","49","73","30"
"SF003724960","VRYHEID, SF","2020-07-18","54","81","32"
"SF003724960","VRYHEID, SF","2020-07-19","53","81","36"
"SF003724960","VRYHEID, SF","2020-07-20","49","77","31"
"SF003724960","VRYHEID, SF","2020-07-21","53","77","34"
"SF003724960","VRYHEID, SF","2020-07-22","51","75","34"
"SF003724960","VRYHEID, SF","2020-07-23","50","72","34"
"SF003724960","VRYHEID, SF","2020-07-24","54","66","40"
"SF003724960","VRYHEID, SF","2020-07-25","56","70","42"
"SF003724960","VRYHEID, SF","2020-07-26","55","74","35"
"SF003724960","VRYHEID, SF","2020-07-27","51","74","44"
"SF003724960","VRYHEID, SF","2020-07-28","56","69","46"
"SF003724960","VRYHEID, SF","2020-07-29","57","72","42"
"SF003724960","VRYHEID, SF","2020-07-30","57","75","41"
"SF003724960","VRYHEID, SF","2020-07-31","58","75","42"
"SF003724960","VRYHEID, SF","2020-08-01","58","79","40"
"SF003724960","VRYHEID, SF","2020-08-02","62","79","39"
"SF003724960","VRYHEID, SF","2020-08-03","62","81","41"
"SF003724960","VRYHEID, SF","2020-08-04","63","81","48"
"SF003724960","VRYHEID, SF","2020-08-05","56","81","44"
"SF003724960","VRYHEID, SF","2020-08-07","51","77","44"
"SF003724960","VRYHEID, SF","2020-08-08","56","71","41"
"SF003724960","VRYHEID, SF","2020-08-09","67","81","56"
"SF003724960","VRYHEID, SF","2020-08-10","58","81","43"
"SF003724960","VRYHEID, SF","2020-08-11","62","80","43"
"SF003724960","VRYHEID, SF","2020-08-12","61","82","42"
"SF003724960","VRYHEID, SF","2020-08-13","63","82","53"
"SF003724960","VRYHEID, SF","2020-08-14","61","80","50"
"SF003724960","VRYHEID, SF","2020-08-15","67","81","51"
"SF003724960","VRYHEID, SF","2020-08-16","58","81","45"
"SF003724960","VRYHEID, SF","2020-08-17","50","75","47"
"SF003724960","VRYHEID, SF","2020-08-18","63","73","51"
"SF003724960","VRYHEID, SF","2020-08-20","50","72","36"
"SF003724960","VRYHEID, SF","2020-08-21","51","72","40"
"SF003724960","VRYHEID, SF","2020-08-22","60","74","43"
"SF003724960","VRYHEID, SF","2020-08-24","67","85","44"
"SF003724960","VRYHEID, SF","2020-08-25","69","86","47"
"SF003724960","VRYHEID, SF","2020-08-26","61","86","53"
"SF003724960","VRYHEID, SF","2020-08-27","59","71","48"
"SF003724960","VRYHEID, SF","2020-08-28","72","87","53"
"SF003724960","VRYHEID, SF","2020-08-29","64","87","51"
"SF003724960","VRYHEID, SF","2020-08-30","50",,"44"
"SF003724960","VRYHEID, SF","2020-08-31","47","54","44"
"SF003724960","VRYHEID, SF","2020-09-01","49","54","46"
"SF003724960","VRYHEID, SF","2020-09-02","52","56","47"
"SF003724960","VRYHEID, SF","2020-09-03","61","80","45"
"SF003724960","VRYHEID, SF","2020-09-04","60","80","46"
"SF003724960","VRYHEID, SF","2020-09-05","63","77","49"
"SF003724960","VRYHEID, SF","2020-09-06","58","77","52"
"SF003724960","VRYHEID, SF","2020-09-07","62","82","46"
"SF003724960","VRYHEID, SF","2020-09-10","61","80","45"
"SF003724960","VRYHEID, SF","2020-09-11","63","78","49"
"SF003724960","VRYHEID, SF","2020-09-12","66","83","48"
"SF003724960","VRYHEID, SF","2020-09-13","69","86","48"
"SF003724960","VRYHEID, SF","2020-09-14","68","88","52"
"SF003724960","VRYHEID, SF","2020-09-15","58","88","55"
"SF003724960","VRYHEID, SF","2020-09-16","65","81","55"
"SF003724960","VRYHEID, SF","2020-09-17","58","81","45"
"SF003724960","VRYHEID, SF","2020-09-18","65","83","51"
"SF003724960","VRYHEID, SF","2020-09-19","65","84","50"
"SF003724960","VRYHEID, SF","2020-09-20","73","92","53"
"SF003724960","VRYHEID, SF","2020-09-21","55",,"48"
"SF003724960","VRYHEID, SF","2020-09-22","54","65","48"
"SF003724960","VRYHEID, SF","2020-09-23","63","83","42"
"SF003724960","VRYHEID, SF","2020-09-24","71","88","49"
"SF003724960","VRYHEID, SF","2020-09-25","80","93","66"
"SF003724960","VRYHEID, SF","2020-09-26","67","93","56"
"SF003724960","VRYHEID, SF","2020-09-27","56","84","53"
"SF003724960","VRYHEID, SF","2020-09-28","54","62","50"
"SF003724960","VRYHEID, SF","2020-09-29","56","71","51"
